date,review,rating,isEdited,userName,title
2023-06-13 04:19:45,Apakah data kami akan bocor seperti halnya pedulilindungi?,1,False,PJ091,Apakah
2023-06-14 03:12:56,Mantap,5,False,meylani intan,Sip
2023-06-10 05:34:27,Cara menggunakannya bagaimana?,3,False,izalludin,Cara
2023-06-13 04:04:12,Mantulll,5,False,TetiFf,IKD
2023-06-13 02:37:34,"Sudah aplikasi online tapi mesti datang ke dukcapil lagi dan mesti register di depan petugas dukcapil, lah terus e-ktp yg dibuat dulu sama KK fungsinya apa? Kok yo buat sesuatu nanggung nanggung",1,False,Defricuy,Nyusahin
2023-06-13 01:51:46,Pegawainya Isi Bintang  5 Sendiri😂,1,False,iinnnuuu,Ul
2023-06-09 03:39:28,"aplikasi saya daftar selasa tanggal 6 juni lalu, hari ini saya mau cek buka aplikasi disuruh daftar lagi, tidak ada pilihan login atau masukan pin, bagaimana ya",2,False,Delamvro,tidak bisa login disuruh daftar lagi
2023-06-07 15:40:12,"mantap apk nya, mempermudah buat yg ketinggalan ktp-el nya & bisa lngsung di lihat di hp aja 😍",4,False,nia.nyuttttt,IKD
2023-06-06 07:28:03,"Kl kadang lupa nik anak atau akta cukup buka aplikasi ini, kl dokumen biasa lupa menaruhnya dmn MANTAAAPPPPP",4,False,Afrizal S,Mantap
2023-06-07 08:40:40,Aplikasi yang sangat membantu dan memudahkan sekali,5,False,Nur Meida TR,Aplikasi keren
2023-06-07 08:36:44,Waahh menarik sekali 🤩,5,False,Pi-sank,KTP DIGITAL
2023-06-07 08:18:08,Mantap,5,False,fuadstn,Mantap
2023-06-07 06:29:56,Aplikasi bagus sangat membantu jika lupa ktp,5,False,didi mahendra,Best App
2023-06-07 00:05:30,Keren,5,False,Agung Krisna,Jhony
2023-06-06 11:48:54,"Mudah di pahami dan sangat bermanfaat, semoga kedepannya bisa sinkron di terima oleh seluruh pelayanan publik, seperti Kepolisian, Bank, Moda Transportasi, dsb, terimakasih Dukcapil Kendal",5,False,dayat berdoa kebaikan,Pelayanan IKD
2023-06-06 09:30:10,Berguna sekali aplikasi ini untuk proses yang membutuhkan ktp. Jadi gak perlu bawa fisik e-ktp,5,False,lasahido,Keren
2023-06-06 09:00:21,Bangga banget bisa mengikuti perkembangan 🤝,5,False,Izzar ghiffari,KTP Digital
2023-06-06 08:11:47,"IKD mantap, DUKCAPIL GO GDIGITAL♥️🔥🔥🔥",5,False,I CALL FR,MANTAP♥️♥️♥️💙💙💙🔥🔥🔥
2023-06-06 07:54:26,Semoga aplikasi lebih berkembang sehingga dapat mempermudah pelayanan publik,5,False,Shaqeel77,Mantap
2023-06-06 07:20:46,"Dengan adanya KTP digital tidak khawatir lagi  kemana-kemana, tidak khawatir KTP rusak untuk seumur hidup, tidak perlu bawa akte lahir dan Kartu keluarga karena sudah ada dalam genggaman",5,False,DanelloBee,KTP Seumur Hidup
2023-06-06 07:07:41,Keren,5,False,siripin,KTP Digital
2023-06-06 07:00:41,Bisa mempermudah segala urusan yang berkaitan dengan KTP,5,False,Jaksa agung,Dukcapil bisa
2023-06-01 09:13:41,"KTP digital (online) tapi proses verifikasi masih harus ada petugas disdukcapil (offline).
Sedikit ribet jika kita pekerja reguler harus izin dahulu.",2,False,aqshaqshaqsha,Verifikasi
2023-06-06 06:48:30,yeayy udh bisa di diphone 🫶🏻,5,False,ledamajid,IKD
2023-06-06 06:44:04,"Sesuai dengan era 5.0 yang segalanya berbasis teknologi. Memudahkan kami sbg masyarakat dalam melakukan berbagai kebutuhan yg berhubungan dengan KTP, KK, NPWP dll.",5,False,aruniii,Sangat membantu sekali
2023-06-06 06:41:07,Dukcapil bisa dan prima,5,False,masibnu,Dukcapil bisa dan prima
2023-06-06 06:34:36,Agar ditingkatkan lagi performanya dan isinya supaya benar-benar menjadi identitas digital sebagai hub pelayanan publik di Indonesia,5,False,Rio Syakban,KTP Digital yang sebenarnya
2023-06-06 06:33:42,sangat membantu dan lebih praktis dalam penggunaan dan pemilikian dokumen kependudukan,5,False,zvshsjks,ikd
2023-06-06 06:32:21,Semoga kedepannya aplikasi ini bs dimanfaatkan dg maksimal dan bs terintegerasi dg sistem pemerintahan lainnya spt bpjs dan npwp,5,False,Gusti Nana,Bagus
2023-06-03 06:30:56,"Saya mencoba screenshoot layar untuk print ktp, tetapi tidak berhasil. Apakah ada cara lain untuk print ktp-el? Terima kasih.",4,False,HnM1991,Masalah print ktp-el
2023-05-29 04:16:26,Akhire rilis tenan gawe ip,4,False,Dhy_,?
2023-05-29 11:26:49,"Di percepat perkenalan Ktp digital ini ke instansi / lembaga lain agar bisa menerima Ktp digital bukan cuma Ktp fisik.
Karena jika sudah di terima ke semua pasti ini sangat bermanfaat di banding Ktp fisik.
Di jaman sekarang orang lebih milih bawa gadget dibanding bawa dompet. 
Semua sudah era digital.
Yuk bisa yukkkk….",5,False,rendss,KTP Digital di terima ke semua lembaga
2023-05-27 12:26:52,mantep bgt deh,4,False,karinapn,mantep
2023-05-27 09:46:28,Tolong saya diapaksa download aplikasi 🥹🥹🥹,1,False,bgxu opong,SAYA DIPAKSA
2023-05-25 07:39:08,Harus minta kode QR dari dukcapil,1,False,abdul wawa,Susah
2023-05-26 10:39:55,Sangat membantu...👍🏻👍🏻,5,False,Iqbal__,Keren...
2023-05-26 08:26:49,Semoga bisa digunakan di segala layanan,5,False,fattahul94,Identitas Digital
2023-05-25 13:16:39,Tidak Perlu Khawatir jika KTP Ketinggalan,5,False,komen komen,Sangat Membantu
2023-05-25 05:57:23,Pemanfaatan data kependudukan,5,False,luthenrique21,Bermanfaat
2023-05-25 04:42:51,Sangat berguna..👍👍👍👍,5,False,pras_utomo,IKD mantap..👍👍
2023-05-25 04:36:41,Memudahkan melihat ktp digital dan KK,5,False,firdiman,Memudahkan
2023-05-25 04:17:57,Semoga bisa tersedia dokumen lainnya seperti bpjs dll,5,False,Herysetiawan,Tingkatkan
2024-10-29 07:23:56,"Mohon diperbaiki agar verifikasi bisa disambungkan ke petugas dukcapil atau kirim token ke email, karena kalau harus datang langsung agak merepotkan.",2,False,Jasmianes,Solusi
2023-05-25 04:06:58,Memudahkan sekali,5,False,Humaray,👍
2023-05-25 03:31:23,Mantap,5,False,tans199666383882,👍🏻👍🏻👍🏻👍🏻👍🏻
2023-08-25 07:42:27,"Yang pada protes bilang digital tapi harus datang ke kantor, mungkin pada tolol kali ya? Itu namanya pemerintah bener2 menjaga keamanan saat verifikasi. Verifikasi ktp digital bener2 terpasang di HP bersangkutan. Kalo verifikasi semudah verifikasi pinjol, ntar kalo data lu disalah gunain orang karena mudah bgt verif nya mau??? 
Yang pada bilang cetak mandiri tapi masih datang ke kelurahan dll, kayanya emang elu sih yang tolol gatau caranya. Cetak mandiri nyetak sendiri padahal, selama itu bukan blangko KTP atau KIA. Makanya kalo tolol itu belajar. Kebiasaan +62 udah tolol, nyolot pula.",5,False,berlianafd,"Buat yang udah baca bintang 1, wajib baca ini."
2023-07-22 07:44:58,"Ini apalimasi online apa offline kenapa tetep harus datang ke dukcapil. Anehh yg kasih bintang 5 pegawainya sendiri. Coba duku mas aplikasinya baru kasih bintang. Biar aplikasinya berkembang, kalau kyk gini mah cuma abisin anggaran rakyat aja. Semoga kedepannya aplikasi pemerintah digarap dengan lebih baik dan bisa bersaing dengan aplikasi swasta",1,False,hjskskss,Aplikasi belum siap
2024-10-23 06:20:40,JUDULNYA ONLINE TAPI PAS AKTIVASI HARUS BERHADAPAN DENGAN PETUGAS CAPILNYA,1,False,ayu harun,KOCAK
2024-10-07 09:48:13,"KTP digital tidak bisa di buka sama sekali, crash terus. Tab dokumen tidak bisa loading, yang di salahkan jaringan saya padahal bisa load  youtube dll. Ke kecamatan + kelurahan tidak di bantu sama sekali, di suruh whatsapp admin kelurahan. Di tunggu 3 hari, whatsapp masih tidak di jawab. 
Sekarang KTP tidak bisa cetak fisikal nya, semua kartu ATM saya keblokir, SIM tidak bisa di urus karena tidak ada KTP & IKD tidak bisa load. 
Mbanking pun tidak bisa kepakai karena akuj di blokir dan kalau mau di buka harus ada ktp.
Jadi ini saya harus gimana???
Diam aja di rumah sampai mujizat terjadi dan ada yang memperbaiki app nya???????
Berdoa ke allah????????",1,False,Chokoro cheese,"Crash terus, tidak berfungsi"
2024-10-01 06:42:49,LOADING LAMA,1,False,Tilwok,LOADING LAMA
2024-07-29 00:11:24,"APLIKASI GA GUNA KEBANYAKAN DIKORUPSI , FITUR ANEH , BUAT APA APLIKASI INI DIBUAT KALO MISALKAN UJUNG UJUNGNYA DISURUH KE KANTOR PERCUMA AJA DASAR TOOLLLLLOL",1,False,knntll,APLIKASI TIDAK BERGUNA
2024-07-28 07:26:34,"PERCUMA NGAJUIN CETAK KK, UDAH LAMA BGT GAADA PERGERAKAN. HAPUS AJA APLIKASINYA GA BANTU SAMA SEKALI!!!!",1,False,kontokllll,NGAJUIN CETAK KK GAPERNAH DIGUBRIS
2024-07-06 07:08:30,"BUKANNYA MEMPERMUDAH MALAH BIKIN SULIT. TOLOL!!! LO PIKIR DATANG KE DUKCAPIL MUDAH??? HARUS REBUTAN ANTRIAN SAMA ORANG-ORANG, BELUM LAGI YG MELAYANI MUKANYA JUTEK. ADA APLIKASI GINI BUAT APA?? BUAT NGELUARIN DUIT RAKYAT LAGI???? LO GA USAH SUSAH2 BUAT APLIKASI TOLOL KAYAK GINI KALO ORANG MASIH DISURUH KE DUKCAPIL JUGA, EMANG TOLOL!!!!",1,False,indahkw,APLIKASI TOLOL DIBUAT ORANG-ORANG PEMERINTAHAN TOLOL
2024-06-06 20:47:45,KORUP BERMODALKAN APLIKASI CUIHHHHHH,1,False,soerdjaa,KORUP
2024-05-21 02:33:26,"NIK GUA 15 DIGIT GIMANA?
GAK BISA PAKAI APK INI?",1,False,aldo2525,Apaansih
2024-03-26 14:13:35,"Dulu urus akte lahir anak sekaligus untuk KIA juga, hasilnya hanya akte lahir yg terbit ,, KIA menyusul alasan dr tmpt kelurahan
 1. Covid 
2. Blangko kosong
3. Nunggu barengan sm yg mau urus KIA
 akhirnya saya malas urus manual lg.
Seneng donk Dapat info bs urus online tapi apahhhhhhh nyuruh tetep datang ke kantor supaya dapat QR verifikasi data.. sama aja bohong donk !!!! Niat mempermudah Ato mempersulit ya???????????????????????",1,False,Nelly AP,"Alibi Onlie , QR harus ke kantor dukcapil yang bener aja !"
2024-03-04 05:32:25,MAU DAFTAR AJA HARUS SCAN BARCODE ME DUKCAPIL RIBEEETTTT KORUPSI AJA LU BUKANNYA NGEMBANGIN SISTEM YG BAGUS UDH DIBAYAR JUGA SAMA RAKYAT !!!,1,False,rdennir,MANA ADA ONLINE TAPI HARUS TETEP KE DUKCAPIL
2024-02-28 23:40:25,BURUK SEKALI EVERYBODY,1,False,jelebuuu,(   )
2024-02-05 17:37:03,"ONLINE DARIMANA UJUNG"" NYA DISURUH DTENG KE DUCAKPIL, APUS AJA INI APP KLO GD UPDATE TERBARU HRS NYA OTOMATIS KEKIRIM KE EMAIL KEK, KAN ENAK SIMPLE",1,False,m4lskutt,MEMPERSULIT
2023-10-08 12:07:57,"WKWKWKWK KATANYA ONLINE TP DISURUH SCAN QR KE DUKCAPIL, APUS AJA APPS NYA",1,False,Tommmm96s,Aplikasi gajelas
2023-06-07 01:34:18,"Sangat membantu pelayanan , bintang 100000000000",5,False,dyatrii,Mantap
2024-10-29 13:56:42,"Buat apa sosoan pake aplikasi sosoan online kalo endingnya juga ke kantor dukcapil??? 

Gabisa reset pin??? 

Gabisa sett pin sendiri ?",1,False,Alkalin Fauzi,APP Ampas
